nome,significado,origem,url
Asileu,Deus romano.,Mitológica,https://www.dicionariodenomesproprios.com.br/asileu/
Aslan,"significa ""leão"".
Aslan é o nome de um personagem fictício criado pelo autor irlandês C.S.Lewis para a série de livros As Crônicas de Nárnia.","Persa, Turca",https://www.dicionariodenomesproprios.com.br/aslan/
Asma,Pessoa de prestígio.,Grega,https://www.dicionariodenomesproprios.com.br/asma/
Aspásio,"Carinhoso, terno.",Grega,https://www.dicionariodenomesproprios.com.br/aspasio/
Assaradon,Assur deu seu irmão.,Hebraica,https://www.dicionariodenomesproprios.com.br/assaradon/
Assis,"Significa “aquele que vem de Assis” ou “seguidor de São Francisco de Assis”.
Assis é um nome de família que surgiu na Itália, a partir da figura do santo São Francisco de Assis.",Italiana,https://www.dicionariodenomesproprios.com.br/assis/
Assuero,"Significa “leão rei”, “herói entre os dominadores”.
Tem origem no persa antigo khchoovârcha ou khsajarsha, que quer dizer “leão rei”, e por extensão dá-se o significado de “herói entre os dominadores”.",Persa,https://www.dicionariodenomesproprios.com.br/assuero/
Assunção,"Significa “devoto de Nossa Senhora de Assunção”, “assunção aos céus"" ou “elevação de Nossa Senhora aos céus”.
Assunção é um sobrenome que está presente na onomástica da língua portuguesa, originado a partir do latim assumptio ou assumptionis.",Latina,https://www.dicionariodenomesproprios.com.br/assuncao/
Assur,Nome de um rei da assíria.,Latina,https://www.dicionariodenomesproprios.com.br/assur/
Astaroth,Nome inglês usado no antigo testamento.,Inglesa,https://www.dicionariodenomesproprios.com.br/astaroth/
Astêmio,Contador de fábulas.,Italiana,https://www.dicionariodenomesproprios.com.br/astemio/
Aster,Estrela.,Grega,https://www.dicionariodenomesproprios.com.br/aster/
Astor,Ave de rapina.,Latina,https://www.dicionariodenomesproprios.com.br/astor/
Astride,Mulher impulsiva.,Teutônica,https://www.dicionariodenomesproprios.com.br/astride/
Astrogildo,"Significa “brilhante pela sua dignidade”, “brilhante pelo seu valor”.
Astrogildo tem origem no nome germânico Austregildis, composto pela união dos elementos austr, que significa “brilhante”, e gild, que quer dizer “digno de valor”.",Germânica,https://www.dicionariodenomesproprios.com.br/astrogildo/
Ataíde,"Significa “pai de luta”.
Ataíde é um sobrenome de origem portuguesa, classificado na onomástica como toponímico, pois teria surgido a partir da designação da torre e quinta de Ataíde, na freguesia de São Pedro de Ataíde, em Portugal.","Teutônica, Portuguesa",https://www.dicionariodenomesproprios.com.br/ataide/
Átalo,Aquele que é muito terno.,Grega,https://www.dicionariodenomesproprios.com.br/atalo/
Atamante,Rei de Tebas.,Grega,https://www.dicionariodenomesproprios.com.br/atamante/
Atanagildo,Valoroso.,Germânica,https://www.dicionariodenomesproprios.com.br/atanagildo/
Atanásio,"Imortal, que não morre.",Grega,https://www.dicionariodenomesproprios.com.br/atanasio/
Ataulfo,"Nobre como o lobo, pai do lobo.",Teutônica,https://www.dicionariodenomesproprios.com.br/ataulfo/
Ateneu,"Célebre escritor grego, autor de banquete dos sofistas.",Grega,https://www.dicionariodenomesproprios.com.br/ateneu/
Athila,"Significa ""papai"", ""paizinho"" ou ""pequeno pai"".
É uma variante gráfica de Átila, a partir do gótico Attila, é um diminutivo vindo da palavra atta, que quer dizer ""pai"".",Gótica,https://www.dicionariodenomesproprios.com.br/athila/
Athos,"Significa “agudo”.
Athos é um nome masculino cuja origem é grega. Surge do grego Áthos, possivelmente como derivação de thoós, que quer dizer literalmente “agudo”.",Grega,https://www.dicionariodenomesproprios.com.br/athos/
Atiço,Natural de ática.,Grega,https://www.dicionariodenomesproprios.com.br/atico/
Átila,"Significa ""papai"", ""paizinho"", ""pequeno pai"" ou “terra paterna”.
Tem origem em Attila, que é um nome gótico (língua falada pelos godos) e decorre da palavra atta, que significa “pai”. Essa palavra em junção com o sufixo diminutivo -la, resulta literalmente em ""paizinho"".",Gótica,https://www.dicionariodenomesproprios.com.br/atila/
Atílio,"Significa “nobre”.
É a versão masculina de Atília, o mesmo que Adília e Adélia, que tem origem no germânico Athala, derivado de athal, que quer dizer literalmente “nobre”.","Latina, Germânica, Etrusca",https://www.dicionariodenomesproprios.com.br/atilio/
Átis,Pastor a quem Cibele confiou a custódia de seu culto.,Mitológica,https://www.dicionariodenomesproprios.com.br/atis/
Atlas,"Significa “grande montanha” ou “aquele que suporta”.
Atlas é um nome masculino originário a partir da mitologia grega que fala da história de um poderoso titã, filho de Urano e Gaia, e que teria sido condenado por Zeus a ter que sustentar todo o peso da Terra sob os seus ombros para sempre.","Grega, Mitológica",https://www.dicionariodenomesproprios.com.br/atlas/
Atos,"Significa “agudo”.
A partir do nome grego Áthos, é provável que derive de thoós, que quer dizer literalmente “agudo”.",Grega,https://www.dicionariodenomesproprios.com.br/atos/
Atreu,"Significa “destemido”, “aquele que nada teme”. 
Atreu é um nome masculino de origem grega que surge a partir do nome Atreus (Ατρεύς) e significa “destemido” ou “aquele que nada teme”.",Grega,https://www.dicionariodenomesproprios.com.br/atreu/
Augustinho,Nascido em agosto.,Latina,https://www.dicionariodenomesproprios.com.br/augustinho/
Augusto,"Significa “sagrado”, “consagrado”, “extraordinário”.
Tem origem no latim Augustus, que quer dizer “sagrado”, “consagrado”, “extraordinário”, provavelmente derivado da palavra augere, que significa “aumentar”.",Latina,https://www.dicionariodenomesproprios.com.br/augusto/
Augustus,"Significa “sagrado”, “consagrado”, “sublime”, “elevado”.
É a forma original de Augusto, a partir do latim augustus, que quer dizer “sagrado, consagrado, venerável, elevado”, deriva de augere, que significa “aumentar, ampliar”.",Latina,https://www.dicionariodenomesproprios.com.br/augustus/
Aukanaii,O que vive bem.,Havaiana,https://www.dicionariodenomesproprios.com.br/aukanaii/
Aureliano,Filho do ouro.,Latina,https://www.dicionariodenomesproprios.com.br/aureliano/
Aurélio,"Significa “dourado” ou “filho do ouro”.
Tem origem do nome do latim Aurelius, derivado de aurum, que quer dizer “ouro”, por extensão é atribuído o significado de “dourado” ou “filho do ouro”.",Latina,https://www.dicionariodenomesproprios.com.br/aurelio/
Áureo,Feito de ouro.,Latina,https://www.dicionariodenomesproprios.com.br/aureo/
Aury,Brilhante.,Gaulesa,https://www.dicionariodenomesproprios.com.br/aury/
Austin,"Significa “sagrado”, “consagrado”, “sublime”, “elevado”.
É uma contração medieval inglesa de Augustine, versão inglesa de Agostinho, originado a partir do italiano Agostino, é uma forma relativa de Augusto, que vem do latim augustus, que significa “sagrado, consagrado, venerável, elevado”.","Latina, Italiana, Inglesa",https://www.dicionariodenomesproprios.com.br/austin/
Austregésilo,Refém brilhante.,Germânica,https://www.dicionariodenomesproprios.com.br/austregesilo/
Avaré,Homem amigo.,Tupi,https://www.dicionariodenomesproprios.com.br/avare/
Avati,Da mitologia Guarani.,Indígena,https://www.dicionariodenomesproprios.com.br/avati/
Avelar,Lugar onde existem avelãs.,Latina,https://www.dicionariodenomesproprios.com.br/avelar/
Avelino,"Significa “nascido/habitante em Abella”, “nascido/habitante na cidade das avelãs” ou, simplesmente, “avelã”.
Avelino é um nome masculino que tem na sua origem um nome feminino. Isso porque surge depois de Avelina, o qual foi inicialmente usado como um adjetivo pátrio alemão.","Espanhola, Portuguesa",https://www.dicionariodenomesproprios.com.br/avelino/
Ávila,"Significa “aquele que vem do vilarejo” ou “oriundo da vila”.
Ávila é considerado um sobrenome que, de acordo com a onomástica espanhola, tem origem toponímica, a partir da região autônoma espanhola de Castela e Leão.","Espanhola, Portuguesa",https://www.dicionariodenomesproprios.com.br/avila/
Avis,Pássaro.,Latina,https://www.dicionariodenomesproprios.com.br/avis/
Avner,"Significa “o pai é luz”, “meu pai é uma luz”, “o pai divino é luz”.
É uma das variantes hebraica de Abner, originado a partir de Abiner, formado pela união dos elementos hebraicos ab, que quer “pai” e hiner, que significa “luz”.",Hebraica,https://www.dicionariodenomesproprios.com.br/avner/
Axel,"Significa “carroça”, “carruagem”, ""construtor de carroças""; “meu pai é a paz”, “filho da paz”.
Tem origem no nome germânico Achse que, por sua vez, surge da palavra nórdica öxull, do inglês antigo eaxl e do saxão antigo ahsa.","Hebraica, Germânica, Bíblica, Dinamarquesa",https://www.dicionariodenomesproprios.com.br/axel/
Ayala,"Significa “gazela” ou “derramado”.
Ayala é um nome que provavelmente se originou a partir do idioma basco aiara, que é traduzido literalmente como “derramado”.","Hebraica, Latina",https://www.dicionariodenomesproprios.com.br/ayala/
Ayo,"Significa “alegria”, “felicidade”.
Ayo é um nome de origem nigeriana que surgiu a partir da língua iorubá e significa “alegria” e “felicidade”. É um nome predominantemente masculino, mas que também é dado para meninas.",Africana,https://www.dicionariodenomesproprios.com.br/ayo/
Ayrton,"Significa “nascido nas proximidades do rio que tem uma corrente estrondosa”, “habitante próximo do rio cuja corrente brame”, “o que vem das proximidades do rio cuja corrente faz um som estrondoso”.
Ayrton, variante de Aírton, é um nome de origem inglesa que surge do inglês Airtone, denominação de um rio que tem como significado “corrente estrondosa”, “corrente que brame”, “rio cuja corrente faz um som estrondoso”.",Inglesa,https://www.dicionariodenomesproprios.com.br/ayrton/
Azael,"Significa “Deus fez”, “feito por Deus”; “obra de Deus”.
O nome Azael tem origem hebraica e significa “Deus fez”, “feito por Deus"".",Hebraica,https://www.dicionariodenomesproprios.com.br/azael/
Azair,Rico.,Hebraica,https://www.dicionariodenomesproprios.com.br/azair/
Azarias,"Significa “Deus ajudou”, “Deus é a minha força”, “fortaleza de Deus”.
Azarias tem origem hebraica, surgindo a partir dos nomes Hhazariah, Azaryah, que significa “Deus ajudou”, “Deus é a minha força”, “fortaleza de Deus”.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/azarias/
Azevedo,"Significa “arbusto espinhoso” ou “pequena árvore com espinhos”.
O sobrenome de família Azevedo é de origem portuguesa, derivado a partir do latim azevo, que significaria “arbusto com espinhos”.","Latina, Portuguesa",https://www.dicionariodenomesproprios.com.br/azevedo/
Azim,"Meu caro, bem amado.",Árabe,https://www.dicionariodenomesproprios.com.br/azim/
Aziz,"Significa “poderoso”, “respeitável”, “amado”.
Tem origem a partir do árabe ’azza, que quer dizer “ser poderoso” ou “para ser valorizado”.",Árabe,https://www.dicionariodenomesproprios.com.br/aziz/
Aziz,"Significa “poderoso”, “respeitável”, “amado”.
Tem origem a partir do árabe ’azza, que quer dizer “ser poderoso” ou “para ser valorizado”.",Árabe,https://www.dicionariodenomesproprios.com.br/aziz/
Azriel,"Significa ""Deus é minha ajuda"", ""Deus é meu auxílio"".
Esse nome é bíblico e tem origem com os termos do hebraico 'azar, que significa ""ajuda"", ""auxílio"" e El, que quer dizer ""Deus"". Devido a isso, significa ""Deus é minha ajuda"", ""Deus é meu auxílio"".","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/azriel/
Bacco,"Significa “gritar”.
É uma variante gráfica de Baco, nome origina a partir do grego Bacchus, Bakchos, que deriva do elemento iacho, que significa “gritar”.","Grega, Mitológica",https://www.dicionariodenomesproprios.com.br/bacco/
Bacelar,Local onde se plantam bacelos.,Portuguesa,https://www.dicionariodenomesproprios.com.br/bacelar/
Bachir,Aquele que promete.,Árabe,https://www.dicionariodenomesproprios.com.br/bachir/
Bachmann,Morador junto a ribeira.,Germânica,https://www.dicionariodenomesproprios.com.br/bachmann/
Backer,O que faz o pão.,Britânica,https://www.dicionariodenomesproprios.com.br/backer/
Baco,"Significa “gritar”.
Tem origem no nome grego Bacchus, Bakchos, que deriva do termo iacho, que quer dizer “gritar”.",Grega,https://www.dicionariodenomesproprios.com.br/baco/
Bacuara,"Sábio, homem de preparo, inteligente.",Tupi,https://www.dicionariodenomesproprios.com.br/bacuara/
Badi,Homem bonito.,Árabe,https://www.dicionariodenomesproprios.com.br/badi/
Badin,Audacioso.,Italiana,https://www.dicionariodenomesproprios.com.br/badin/
Bádui,Homem do deserto.,Árabe,https://www.dicionariodenomesproprios.com.br/badui/
Baependi,O que queres ?.,Tupi,https://www.dicionariodenomesproprios.com.br/baependi/
Bagé,"Sozinho, solitário.",Tupi,https://www.dicionariodenomesproprios.com.br/bage/
Bahman,Aquele que tem boa memória.,Persa,https://www.dicionariodenomesproprios.com.br/bahman/
Baiardo,Aquele que tem cabelos claros.,Latina,https://www.dicionariodenomesproprios.com.br/baiardo/
Bailey,"Significa ""oficial de justiça"", ""atendente"" ""fortificação da cidade"".
Alguns estudos apontam para Bailey como um sobrenome do inglês médio. Com essa origem, Bailey seria proveniente da forma inglesa bailiff e significaria ""oficial de justiça"". É um nome ocupacional aplicado a quem exercia esta profissão no passado.","Inglesa, Britânica, Anglo-Saxônica, Escocesa, Anglicana",https://www.dicionariodenomesproprios.com.br/bailey/
Baio,Comandante do navio de ulisses.,Grega,https://www.dicionariodenomesproprios.com.br/baio/
Balaão,"Significa ""destruidor de uma nação"", ""sem povo"" ou ""estrangeiro"".
De origem hebraica, Balaão é derivado de Bilam, que é composto pelos elementos: bala, bela, que quer dizer ""destruidor"" e am, que significa ""uma nação"". Outra combinação possível é a da partícula de negação bal e im, que quer dizer ""pessoas"". Assim, teria o significado de ""estrangeiro, sem povo"".",Hebraica,https://www.dicionariodenomesproprios.com.br/balaao/
Balbílio,Nome de homem.,Latina,https://www.dicionariodenomesproprios.com.br/balbilio/
Balbino,Balbuciador.,Latina,https://www.dicionariodenomesproprios.com.br/balbino/
Balbo,Aquele que balbucia.,Latina,https://www.dicionariodenomesproprios.com.br/balbo/
Balboa,Vale bom.,Espanhola,https://www.dicionariodenomesproprios.com.br/balboa/
Bálder,Nome da mitologia escandinava.,Escandinava,https://www.dicionariodenomesproprios.com.br/balder/
Balderico,"Audacioso e rico, poderoso.",Teutônica,https://www.dicionariodenomesproprios.com.br/balderico/
Baldo,"Hipocorístico de nomes como Teobaldo, Ubaldo, Vilibaldo.",Teutônica,https://www.dicionariodenomesproprios.com.br/baldo/
Baldomar,"Famoso, brilhante.",Germânica,https://www.dicionariodenomesproprios.com.br/baldomar/
Baldomero,"Audaz, famoso.",Germânica,https://www.dicionariodenomesproprios.com.br/baldomero/
Baldovino,Variante de Balduíno.,Teutônica,https://www.dicionariodenomesproprios.com.br/baldovino/
Balduíno,"Significa amigo audacioso e indica uma pessoa agradável e jovial. Suas idéias arrojadas às vezes confundem os outros, mas quando a conversa se estende, todos entendem que ele luta pelo seu bem-estar e também pelo bem-estar de toda a comunidade.",Teutônica,https://www.dicionariodenomesproprios.com.br/balduino/
Baldwin,Amigo corajoso.,Inglesa,https://www.dicionariodenomesproprios.com.br/baldwin/
Baleo,Companheiro de Hércules.,Grega,https://www.dicionariodenomesproprios.com.br/baleo/
Balster,Abreviatura de Baltazar.,Germânica,https://www.dicionariodenomesproprios.com.br/balster/
Baltar,Soldado audacioso.,Germânica,https://www.dicionariodenomesproprios.com.br/baltar/
Baltasar,"Amigo do rei, que protege o rei.",Assíria,https://www.dicionariodenomesproprios.com.br/baltasar/
Baltazar,"Significa “salve a vida do rei”, “salve a vida do senhor”.
Tem origem no assírio Bel sar uxur, do hebraico Belsassar, Beltshatztzár, do babilônico Balt-shar-usur, que quer dizer “salve a vida do rei”, com a palavra “rei” ligada a “senhor”. Deriva da raiz Ba’al, que tem origem semita e quer dizer “senhor, dono”.","Hebraica, Babilônica, Assíria",https://www.dicionariodenomesproprios.com.br/baltazar/
Balthazar,"Significa “salve a vida do rei”, “salve a vida do senhor”.
É uma variante de Baltazar, nome originado no hebraico Belshatzzar, Belsassar, Beltshatztzár, que significa “salve a vida do rei”.","Hebraica, Francesa, Bíblica",https://www.dicionariodenomesproprios.com.br/balthazar/
Barac,Nome de um general.,Hebraica,https://www.dicionariodenomesproprios.com.br/barac/
Baraquias,Que deus abençoou.,Hebraica,https://www.dicionariodenomesproprios.com.br/baraquias/
Barata,"Significa “barata”.
Embora não se possa afirmar a etimologia desse nome, estudiosos da onomástica acreditam que esse sobrenome tenha origem francesa e que tenha surgido a partir de uma antiga família chamada Barataé.",Francesa,https://www.dicionariodenomesproprios.com.br/barata/
Barbacena,Aquele que tem muita barba.,Portuguesa,https://www.dicionariodenomesproprios.com.br/barbacena/
Barcelos,Barca pequena.,Latina,https://www.dicionariodenomesproprios.com.br/barcelos/
Bark,Graça divina.,Teutônica,https://www.dicionariodenomesproprios.com.br/bark/
Barnabas,Variante hebraica de Barnabé.,Hebraica,https://www.dicionariodenomesproprios.com.br/barnabas/
Barnabé,"Significa “filho do profeta”, “filho da consolação” ou “filho da exortação”.
Tem origem em bar nabid, que significa “filho do profeta”, “filho da consolação” ou “filho da exortação”.",Aramaica,https://www.dicionariodenomesproprios.com.br/barnabe/
Barnaby,Variante teutônica de Barnabé.,Teutônica,https://www.dicionariodenomesproprios.com.br/barnaby/
Barney,"Significa “filho do profeta”, “filho da consolação” ou “filho da exortação” e “forte como um urso”.
Esse nome tem mais uso na língua inglesa, sendo o diminutivo de dois nomes em específico: Barnabas que é Barnabé em português e Bernard, que é Bernardo traduzido para o português.",Inglesa,https://www.dicionariodenomesproprios.com.br/barney/
Baron,Lorde.,Inglesa,https://www.dicionariodenomesproprios.com.br/baron/
Barreiros,Lugar com barro.,Latina,https://www.dicionariodenomesproprios.com.br/barreiros/
Barreto,"Significa “nascido/habitante em local caracterizado pela existência de barro”.
Barreto é um sobrenome de origem portuguesa que, de acordo com estudiosos da onomástica, foi inicialmente utilizado por pessoas que tinham origem ou viviam em locais onde havia muito barro.",Portuguesa,https://www.dicionariodenomesproprios.com.br/barreto/
Barros,"Significa “descendentes daquele que trabalha com o barro”.
Barros é um sobrenome português. De acordo com estudiosos da onomástica, o mesmo terá surgido em Portugal e foi utilizado como forma de identificar os descendentes de um homem que por qualquer motivo era conhecido pelo apelido Barro.",Portuguesa,https://www.dicionariodenomesproprios.com.br/barros/
Barroso,"Significa ''nome tirado das Terras de Barroso''
Esse sobrenome ou nome de família, provém da região de Trás-os-Montes, em Portugal. Tem raiz toponímica, ou seja, geográfica, e o primeiro a usá-lo foi o cavaleiro medieval D. Egas Gomes Barroso.",Portuguesa,https://www.dicionariodenomesproprios.com.br/barroso/
Barry,"Significa ""cabelo claro"", ""cabelo loiro"" ou ""afiado"". 
Esse nome masculino tem mais de uma possível origem. Pode ser a anglicização do nome Bairre, o qual é o diminutivo do irlandês Fionnbharr, que é composto pelos termos fionn, que significa ""branco, claro"" e barr, que quer dizer ""cabeça"". Fica com o significado de ""cabelo claro"", ""cabelo loiro"".","Inglesa, Irlandesa, Americana",https://www.dicionariodenomesproprios.com.br/barry/
Barsaré,Santo da igreja católica.,Teutônica,https://www.dicionariodenomesproprios.com.br/barsare/
Bart,Apelido carinhoso de Bartolomeu.,Hebraica,https://www.dicionariodenomesproprios.com.br/bart/
Bartinik,Tratador de colméias.,Polonesa,https://www.dicionariodenomesproprios.com.br/bartinik/
Bartolo,Diminutivo de Bartolomeu.,Italiana,https://www.dicionariodenomesproprios.com.br/bartolo/
Bartolomeu,"Significa “filho de Tholmai”, “filho do que suspende as águas”.
Tem origem no aramaico Bar Talmáy, que quer dizer literalmente “filho de Tholmai”, onde Tholmai deriva do elemento tholm, que significa “que suspende as águas”.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/bartolomeu/
Baruc,"Significa “bem-aventurado”, “próspero”, “afortunado”, “feliz”.
O nome Baruc tem origem hebraica e significa “bem-aventurado”. Por extensão, tem o sentido de “próspero”, “afortunado”, “feliz”.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/baruc/
Baruk,"Significa “bem-aventurado”, “próspero”, “afortunado”, “feliz”.
O nome masculino Baruk tem origem hebraica e significa “bem-aventurado”. Por extensão, tem o sentido de “próspero”, “afortunado”, “feliz”.Trata-se de um nome categorizado como bíblico e que é muito bonito. Sua beleza decorre do seu significado que reflete felicidade e prosperidade.O personagem Baruk pode ser encontrado no Antigo Testamento da Escritura Sagrada. Ele era um escriba, um homem nobre e culto. Os escribas eram pessoas muito respeitadas pois sabiam escrever, uma habilidade detida por poucos.Baruk foi secretário do profeta Jeremias e escreveu as profecias ditadas por ele. Esses escritos podem ser encontrados em seis capítulos que compõem o livro de Baruk. Esse livro, no entanto, consta apenas na bíblia católica, não na protestante.“Então Jeremias chamou Baruque, filho de Nerias, para que escrevesse no rolo, confor­me Jeremias ditava, todas as palavras que o Senhor lhe havia falado.” (Jeremias 36, 4)É um nome popular entre os judeus. No Brasil, é encontrado entre os evangélicos, os quais têm a tendência de registrar os filhos com nomes constantes na Escritura Sagrada.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/baruk/
Baruque,"Significa “bem-aventurado”, “próspero”, “afortunado”, “feliz”.
Baruque é um bonito nome masculino de origem hebraica que significa “bem-aventurado”.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/baruque/
Basil,Variante ortográfica de Basílio.,Grega,https://www.dicionariodenomesproprios.com.br/basil/
Basileu,Rei.,Grega,https://www.dicionariodenomesproprios.com.br/basileu/
Basiliano,Cheio de realeza.,Grega,https://www.dicionariodenomesproprios.com.br/basiliano/
Basilides,Santo da igreja católica.,Latina,https://www.dicionariodenomesproprios.com.br/basilides/
Basilindo,Variante de Basilino.,Grega,https://www.dicionariodenomesproprios.com.br/basilindo/
Basilino,Soberano.,Grega,https://www.dicionariodenomesproprios.com.br/basilino/
Basílio,"Significa “real” ou “rei”.
Basílio é um nome português, derivado a partir do latim Basilius, que por sua vez surgiu do grego Bassíleios, bassiléus, que pode ser traduzido como “rei” ou “realeza”.","Grega, Latina, Portuguesa",https://www.dicionariodenomesproprios.com.br/basilio/
Bastos,"Significa ""pequeno bastão"" ou ""construtores""
Bastos é um sobrenome de origem portuguesa e espanhola, que pode ter se originado a partir da palavra catalã bastir, que significa ""construir"". Outra hipótese para o seu significado está no sentido da palavra bastão em português, que quer dizer ""pequeno pau cilíndrico e espesso"".","Latina, Espanhola, Portuguesa",https://www.dicionariodenomesproprios.com.br/bastos/
Batimeu,Filho de Timeu.,Aramaica,https://www.dicionariodenomesproprios.com.br/batimeu/
Batista,"Significa “o que batiza” ou “aquele que batiza”.
Um dos sobrenomes mais comuns em todo o Brasil, Batista está amplamente associado à figura de João Batista, personagem bíblico conhecido por ter batizado Jesus Cristo nas histórias bíblicas.","Grega, Bíblica",https://www.dicionariodenomesproprios.com.br/batista/
Batistino,Derivado de Batista.,Grega,https://www.dicionariodenomesproprios.com.br/batistino/
Batuel,Homem de deus.,Hebraica,https://www.dicionariodenomesproprios.com.br/batuel/
Bayer,"Significa ""procedente da Baviera” ou “tocador de sino”. 
O sobrenome Bayer tem origem germânica e possui o significado de “procedente da Baviera” ou “tocador de sino”.",Germânica,https://www.dicionariodenomesproprios.com.br/bayer/
Beaulah,"Significa ""casamento"". No antigo testamento, este nome se referia a Terra de Israel.",Hebraica,https://www.dicionariodenomesproprios.com.br/beaulah/
Becker,"Significa ""padeiro"".
Esse sobrenome é relativo à profissão e surge a partir do alemão becker, que significa ""padeiro"".",Alemã,https://www.dicionariodenomesproprios.com.br/becker/
Behael,Deus que acolhe.( anjo de guarda ).,Hebraica,https://www.dicionariodenomesproprios.com.br/behael/
Belami,Belo amigo.,Italiana,https://www.dicionariodenomesproprios.com.br/belami/
Belamino,Lindo armiro.,Italiana,https://www.dicionariodenomesproprios.com.br/belamino/
Belamiro,Pronto para a guerra.,Teutônica,https://www.dicionariodenomesproprios.com.br/belamiro/
Belarmino,"Significa “belo arminho”; “natural ou habitante da cidade de Ariminun”, “natural ou habitante das proximidades do rio Ariminus”.
Belarmino é um nome que possivelmente surgiu como um sobrenome.",Latina,https://www.dicionariodenomesproprios.com.br/belarmino/
Belcanto,Belo canto.,Latina,https://www.dicionariodenomesproprios.com.br/belcanto/
Belerofonte,Filho de netuno.,Grega,https://www.dicionariodenomesproprios.com.br/belerofonte/
Bélgio,Conquistador.,Gaulesa,https://www.dicionariodenomesproprios.com.br/belgio/
Belisário,"Significa arremessador de dardos e indica uma pessoa discreta e observadora, que prefere ouvir a falar. Mas quando fala é para emitir opiniões sérias. Seus comentários, embora carregados de ironia, são sempre apropriados e objetivos.",Grega,https://www.dicionariodenomesproprios.com.br/belisario/
Belmiro,"Afamado, ilustre.",Teutônica,https://www.dicionariodenomesproprios.com.br/belmiro/
Belmonte,Lindo monte.,Latina,https://www.dicionariodenomesproprios.com.br/belmonte/
Belquir,Maneira errada de escrever Melquior.,Bíblica,https://www.dicionariodenomesproprios.com.br/belquir/
Belquis,Procedente de Belca.,Latina,https://www.dicionariodenomesproprios.com.br/belquis/
Beltrão,Negro e brilhante. O corvo brilhante.,Anglo-Saxônica,https://www.dicionariodenomesproprios.com.br/beltrao/
Ben,"Significa “o filho”.
Ben é nome masculino, considerado como uma abreviação de Benjamin e Benedito.",Hebraica,https://www.dicionariodenomesproprios.com.br/ben/
Ben-Hur,"Significa “filho de Hur”.
Ben-Hur é um nome patronímico que tem origem hebraica. Significa “filho de Hur” uma vez que é formado pela partícula ben, que significa “filho”. Quanto a Hur, trata-se de um personagem bíblico; era o esposo de Miriã - a irmã de Moisés.",Hebraica,https://www.dicionariodenomesproprios.com.br/ben-hur/
Benami,""" que descende de parente "". Foi considerado pai dos amonitas.",Bíblica,https://www.dicionariodenomesproprios.com.br/benami/
Bence,"Significa o que está vencendo"", “o que vence”, “aquele que conquista”, “vencedor, conquistador” ou ""abençoado"", ""bendito"".   
Um nome masculino curto e original no Brasil, ele tem duas possibilidades de origem. Como a forma húngara de Vicente, o qual tem origem no latim Vincentius, derivado de vincente, particípio passado do verbo vincere, que significa “vencer”. Fica com o significado de ""o que está vencendo"", “o que vence”, “aquele que conquista”, “vencedor, conquistador”.","Latina, Húngara",https://www.dicionariodenomesproprios.com.br/bence/
Benedito,"Significa ""abençoado"", ""bendito"".
O nome Benedito surgiu a partir do latim antigo Benedictus, que deriva de benedico que quer dizer “pedir proteção divina em favor de alguém”, significa ""bendito"", ""abençoado"", ""louvado"".",Latina,https://www.dicionariodenomesproprios.com.br/benedito/
Benevenuto,Benvindo.,Italiana,https://www.dicionariodenomesproprios.com.br/benevenuto/
Benevolo,Aquele que deseja bem a outro.,Latina,https://www.dicionariodenomesproprios.com.br/benevolo/
Bengt,Variante suéca de Benedito.,Sueca,https://www.dicionariodenomesproprios.com.br/bengt/
Beni,"Significa “filho da mão direita”, “o bem-amado”, “filho da felicidade”; “o que vai bem”, “abençoado”; “forte como um urso”.
O nome Beni apresenta não só uma, mas pelo menos três possibilidades de étimos.","Hebraica, Latina, Germânica",https://www.dicionariodenomesproprios.com.br/beni/
Benigno,Que tem bondade.,Latina,https://www.dicionariodenomesproprios.com.br/benigno/
Benito,"Significa “abençoado”, “bendito” ou “bento”.
Benito é um nome masculino, considerada uma versão italiana de Benedito, nome que se originou a partir do latim antigo benedictus, que por sua vez deriva de benedico, que pode ser traduzido como “abençoado”, “proteção divina” ou “louvado”.","Latina, Italiana",https://www.dicionariodenomesproprios.com.br/benito/
Benoit,Variante de Benedito.,Italiana,https://www.dicionariodenomesproprios.com.br/benoit/
Benoni,"Significa “filho da minha dor”, ""proveniente da minha dor"".
Benoni tem origem hebraica e significa “filho da minha dor”, ""proveniente da minha dor"". Foi o nome escolhido para o filho mais novo de Raquel, dado por ela antes de morrer na sequência do parto.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/benoni/
Bensabat,Nascido no sábado.,Hebraica,https://www.dicionariodenomesproprios.com.br/bensabat/
Benson,Aquele que descende de benedict.,Inglesa,https://www.dicionariodenomesproprios.com.br/benson/
Bentes,Variante de Benedito.,Latina,https://www.dicionariodenomesproprios.com.br/bentes/
Bentley,"Significa ""prado de grama grossa"".
Tem origem no inglês antigo e data do Período Medieval. Bentley é um sobrenome comum e um nome próprio raro para os falantes da língua inglesa.",Inglesa,https://www.dicionariodenomesproprios.com.br/bentley/
